timestamp,channel_id,value,unit,subsystem,sequence_number,source_file
6245.0,T-1,330.229736328125,degC,PROP,1661,T-1.npy
6246.0,T-1,330.0704040527344,degC,PROP,1662,T-1.npy
6247.0,T-1,330.4970703125,degC,PROP,1663,T-1.npy
6248.0,T-1,330.6835632324219,degC,PROP,1664,T-1.npy
6249.0,T-1,330.1090393066406,degC,PROP,1665,T-1.npy
6250.0,T-1,329.5389099121094,degC,PROP,1666,T-1.npy
6251.0,T-1,329.31060791015625,degC,PROP,1667,T-1.npy
6252.0,T-1,329.3984375,degC,PROP,1668,T-1.npy
6253.0,T-1,329.4067077636719,degC,PROP,1669,T-1.npy
6254.0,T-1,329.5746765136719,degC,PROP,1670,T-1.npy
6255.0,T-1,329.5362548828125,degC,PROP,1671,T-1.npy
6256.0,T-1,329.95782470703125,degC,PROP,1672,T-1.npy
6257.0,T-1,330.1843566894531,degC,PROP,1673,T-1.npy
6258.0,T-1,330.2014465332031,degC,PROP,1674,T-1.npy
6259.0,T-1,330.529541015625,degC,PROP,1675,T-1.npy
6260.0,T-1,330.0326232910156,degC,PROP,1676,T-1.npy
6261.0,T-1,330.0068054199219,degC,PROP,1677,T-1.npy
6262.0,T-1,330.0467224121094,degC,PROP,1678,T-1.npy
6263.0,T-1,330.220947265625,degC,PROP,1679,T-1.npy
6264.0,T-1,329.7139587402344,degC,PROP,1680,T-1.npy
6265.0,T-1,329.6465759277344,degC,PROP,1681,T-1.npy
6266.0,T-1,329.7740173339844,degC,PROP,1682,T-1.npy
6267.0,T-1,329.91998291015625,degC,PROP,1683,T-1.npy
6268.0,T-1,330.2684020996094,degC,PROP,1684,T-1.npy
6269.0,T-1,330.4825134277344,degC,PROP,1685,T-1.npy
6270.0,T-1,330.4502868652344,degC,PROP,1686,T-1.npy
6271.0,T-1,330.6336975097656,degC,PROP,1687,T-1.npy
6272.0,T-1,330.5559387207031,degC,PROP,1688,T-1.npy
6273.0,T-1,330.5820617675781,degC,PROP,1689,T-1.npy
6274.0,T-1,330.7964782714844,degC,PROP,1690,T-1.npy
6275.0,T-1,330.7593688964844,degC,PROP,1691,T-1.npy
6276.0,T-1,330.8421936035156,degC,PROP,1692,T-1.npy
6277.0,T-1,331.09735107421875,degC,PROP,1693,T-1.npy
6278.0,T-1,331.2721862792969,degC,PROP,1694,T-1.npy
6279.0,T-1,331.5938720703125,degC,PROP,1695,T-1.npy
6280.0,T-1,332.2253112792969,degC,PROP,1696,T-1.npy
6281.0,T-1,332.3636169433594,degC,PROP,1697,T-1.npy
6282.0,T-1,332.15814208984375,degC,PROP,1698,T-1.npy
6283.0,T-1,332.2427062988281,degC,PROP,1699,T-1.npy
6284.0,T-1,332.31219482421875,degC,PROP,1700,T-1.npy
6285.0,T-1,332.42181396484375,degC,PROP,1701,T-1.npy
6286.0,T-1,332.7852783203125,degC,PROP,1702,T-1.npy
6287.0,T-1,332.2104187011719,degC,PROP,1703,T-1.npy
6288.0,T-1,332.58575439453125,degC,PROP,1704,T-1.npy
6289.0,T-1,333.0479736328125,degC,PROP,1705,T-1.npy
6290.0,T-1,333.12225341796875,degC,PROP,1706,T-1.npy
6291.0,T-1,333.2013244628906,degC,PROP,1707,T-1.npy
6292.0,T-1,333.0347900390625,degC,PROP,1708,T-1.npy
6293.0,T-1,332.94561767578125,degC,PROP,1709,T-1.npy
6294.0,T-1,333.06085205078125,degC,PROP,1710,T-1.npy
6295.0,T-1,333.1538391113281,degC,PROP,1711,T-1.npy
6296.0,T-1,333.26947021484375,degC,PROP,1712,T-1.npy
6297.0,T-1,333.3542175292969,degC,PROP,1713,T-1.npy
6298.0,T-1,333.5156555175781,degC,PROP,1714,T-1.npy
6299.0,T-1,333.6396789550781,degC,PROP,1715,T-1.npy
6300.0,T-1,333.2316589355469,degC,PROP,1716,T-1.npy
6301.0,T-1,333.37750244140625,degC,PROP,1717,T-1.npy
6302.0,T-1,333.8183898925781,degC,PROP,1718,T-1.npy
6303.0,T-1,333.6960754394531,degC,PROP,1719,T-1.npy
6304.0,T-1,334.0226135253906,degC,PROP,1720,T-1.npy
6305.0,T-1,333.63433837890625,degC,PROP,1721,T-1.npy
6306.0,T-1,333.5166320800781,degC,PROP,1722,T-1.npy
6307.0,T-1,333.2240905761719,degC,PROP,1723,T-1.npy
6308.0,T-1,333.52972412109375,degC,PROP,1724,T-1.npy
6309.0,T-1,333.90240478515625,degC,PROP,1725,T-1.npy
6310.0,T-1,333.7563781738281,degC,PROP,1726,T-1.npy
6311.0,T-1,333.9853210449219,degC,PROP,1727,T-1.npy
6312.0,T-1,334.3472900390625,degC,PROP,1728,T-1.npy
6313.0,T-1,334.207275390625,degC,PROP,1729,T-1.npy
6314.0,T-1,334.118896484375,degC,PROP,1730,T-1.npy
6315.0,T-1,334.2093505859375,degC,PROP,1731,T-1.npy
6316.0,T-1,333.8372802734375,degC,PROP,1732,T-1.npy
6317.0,T-1,333.7542724609375,degC,PROP,1733,T-1.npy
6318.0,T-1,334.2667541503906,degC,PROP,1734,T-1.npy
6319.0,T-1,333.9928894042969,degC,PROP,1735,T-1.npy
6320.0,T-1,334.1221923828125,degC,PROP,1736,T-1.npy
6321.0,T-1,334.1513366699219,degC,PROP,1737,T-1.npy
6322.0,T-1,333.97900390625,degC,PROP,1738,T-1.npy
6323.0,T-1,333.92431640625,degC,PROP,1739,T-1.npy
6324.0,T-1,334.31787109375,degC,PROP,1740,T-1.npy
6325.0,T-1,334.3498229980469,degC,PROP,1741,T-1.npy
6326.0,T-1,334.4263916015625,degC,PROP,1742,T-1.npy
6327.0,T-1,334.7606201171875,degC,PROP,1743,T-1.npy
6328.0,T-1,334.53338623046875,degC,PROP,1744,T-1.npy
6329.0,T-1,334.0919494628906,degC,PROP,1745,T-1.npy
6330.0,T-1,334.4850769042969,degC,PROP,1746,T-1.npy
6331.0,T-1,334.3903503417969,degC,PROP,1747,T-1.npy
6332.0,T-1,334.5193176269531,degC,PROP,1748,T-1.npy
6333.0,T-1,334.1613464355469,degC,PROP,1749,T-1.npy
6334.0,T-1,334.1498718261719,degC,PROP,1750,T-1.npy
6335.0,T-1,333.7053527832031,degC,PROP,1751,T-1.npy
6336.0,T-1,333.61279296875,degC,PROP,1752,T-1.npy
6337.0,T-1,333.3153991699219,degC,PROP,1753,T-1.npy
6338.0,T-1,332.95989990234375,degC,PROP,1754,T-1.npy
6339.0,T-1,332.7826843261719,degC,PROP,1755,T-1.npy
6340.0,T-1,332.0301513671875,degC,PROP,1756,T-1.npy
6341.0,T-1,331.630859375,degC,PROP,1757,T-1.npy
6342.0,T-1,331.8101806640625,degC,PROP,1758,T-1.npy
6343.0,T-1,331.8572998046875,degC,PROP,1759,T-1.npy
6344.0,T-1,331.48822021484375,degC,PROP,1760,T-1.npy
6345.0,T-1,331.6033935546875,degC,PROP,1761,T-1.npy
6346.0,T-1,331.2991027832031,degC,PROP,1762,T-1.npy
6347.0,T-1,331.47076416015625,degC,PROP,1763,T-1.npy
6348.0,T-1,331.39288330078125,degC,PROP,1764,T-1.npy
6349.0,T-1,331.2562561035156,degC,PROP,1765,T-1.npy
6350.0,T-1,331.1920166015625,degC,PROP,1766,T-1.npy
6351.0,T-1,331.9029235839844,degC,PROP,1767,T-1.npy
6352.0,T-1,331.6244812011719,degC,PROP,1768,T-1.npy
6353.0,T-1,331.641845703125,degC,PROP,1769,T-1.npy
6354.0,T-1,331.8205261230469,degC,PROP,1770,T-1.npy
6355.0,T-1,331.4851379394531,degC,PROP,1771,T-1.npy
6356.0,T-1,330.9754943847656,degC,PROP,1772,T-1.npy
6357.0,T-1,330.7708740234375,degC,PROP,1773,T-1.npy
6358.0,T-1,330.9693298339844,degC,PROP,1774,T-1.npy
6359.0,T-1,330.8404541015625,degC,PROP,1775,T-1.npy
6360.0,T-1,330.7478332519531,degC,PROP,1776,T-1.npy
6361.0,T-1,330.9910888671875,degC,PROP,1777,T-1.npy
6362.0,T-1,330.72613525390625,degC,PROP,1778,T-1.npy
6363.0,T-1,330.678466796875,degC,PROP,1779,T-1.npy
6364.0,T-1,330.2164611816406,degC,PROP,1780,T-1.npy
6365.0,T-1,330.30352783203125,degC,PROP,1781,T-1.npy
6366.0,T-1,330.36138916015625,degC,PROP,1782,T-1.npy
6367.0,T-1,330.5826110839844,degC,PROP,1783,T-1.npy
6368.0,T-1,330.2310485839844,degC,PROP,1784,T-1.npy
6369.0,T-1,330.1681213378906,degC,PROP,1785,T-1.npy
6370.0,T-1,329.7901306152344,degC,PROP,1786,T-1.npy
6371.0,T-1,329.7246398925781,degC,PROP,1787,T-1.npy
6372.0,T-1,330.1651611328125,degC,PROP,1788,T-1.npy
6373.0,T-1,330.066650390625,degC,PROP,1789,T-1.npy
6374.0,T-1,329.6661682128906,degC,PROP,1790,T-1.npy
6375.0,T-1,329.47784423828125,degC,PROP,1791,T-1.npy
6376.0,T-1,329.0235595703125,degC,PROP,1792,T-1.npy
6377.0,T-1,328.6748352050781,degC,PROP,1793,T-1.npy
6378.0,T-1,328.91033935546875,degC,PROP,1794,T-1.npy
6379.0,T-1,328.5211181640625,degC,PROP,1795,T-1.npy
6380.0,T-1,328.6565856933594,degC,PROP,1796,T-1.npy
6381.0,T-1,328.70440673828125,degC,PROP,1797,T-1.npy
6382.0,T-1,328.58819580078125,degC,PROP,1798,T-1.npy
6383.0,T-1,328.6968688964844,degC,PROP,1799,T-1.npy
6384.0,T-1,328.4624328613281,degC,PROP,1800,T-1.npy
6385.0,T-1,328.75384521484375,degC,PROP,1801,T-1.npy
6386.0,T-1,328.5875244140625,degC,PROP,1802,T-1.npy
6387.0,T-1,328.5171813964844,degC,PROP,1803,T-1.npy
6388.0,T-1,328.41424560546875,degC,PROP,1804,T-1.npy
6389.0,T-1,328.6629638671875,degC,PROP,1805,T-1.npy
6390.0,T-1,328.86187744140625,degC,PROP,1806,T-1.npy
6391.0,T-1,328.1312255859375,degC,PROP,1807,T-1.npy
6392.0,T-1,328.2614440917969,degC,PROP,1808,T-1.npy
6393.0,T-1,327.8046569824219,degC,PROP,1809,T-1.npy
6394.0,T-1,327.77093505859375,degC,PROP,1810,T-1.npy
6395.0,T-1,327.8062744140625,degC,PROP,1811,T-1.npy
6396.0,T-1,327.7693786621094,degC,PROP,1812,T-1.npy
6397.0,T-1,327.9823913574219,degC,PROP,1813,T-1.npy
6398.0,T-1,328.25299072265625,degC,PROP,1814,T-1.npy
6399.0,T-1,328.0797424316406,degC,PROP,1815,T-1.npy
6400.0,T-1,327.901123046875,degC,PROP,1816,T-1.npy
6401.0,T-1,327.9535827636719,degC,PROP,1817,T-1.npy
6402.0,T-1,327.56463623046875,degC,PROP,1818,T-1.npy
6403.0,T-1,327.4985656738281,degC,PROP,1819,T-1.npy
6404.0,T-1,327.96685791015625,degC,PROP,1820,T-1.npy
6405.0,T-1,327.58843994140625,degC,PROP,1821,T-1.npy
6406.0,T-1,327.5615539550781,degC,PROP,1822,T-1.npy
6407.0,T-1,327.4619140625,degC,PROP,1823,T-1.npy
6408.0,T-1,328.123046875,degC,PROP,1824,T-1.npy
6409.0,T-1,328.0224609375,degC,PROP,1825,T-1.npy
6410.0,T-1,327.9418029785156,degC,PROP,1826,T-1.npy
6411.0,T-1,327.7028503417969,degC,PROP,1827,T-1.npy
6412.0,T-1,327.77447509765625,degC,PROP,1828,T-1.npy
6413.0,T-1,327.9200744628906,degC,PROP,1829,T-1.npy
6414.0,T-1,327.72406005859375,degC,PROP,1830,T-1.npy
6415.0,T-1,328.0807800292969,degC,PROP,1831,T-1.npy
6416.0,T-1,328.2174072265625,degC,PROP,1832,T-1.npy
6417.0,T-1,328.5194091796875,degC,PROP,1833,T-1.npy
6418.0,T-1,328.4681091308594,degC,PROP,1834,T-1.npy
6419.0,T-1,328.58502197265625,degC,PROP,1835,T-1.npy
6420.0,T-1,328.5653076171875,degC,PROP,1836,T-1.npy
6421.0,T-1,329.0335693359375,degC,PROP,1837,T-1.npy
6422.0,T-1,329.09649658203125,degC,PROP,1838,T-1.npy
6423.0,T-1,329.12615966796875,degC,PROP,1839,T-1.npy
6424.0,T-1,329.0186767578125,degC,PROP,1840,T-1.npy
6425.0,T-1,328.8976135253906,degC,PROP,1841,T-1.npy
6426.0,T-1,329.0000305175781,degC,PROP,1842,T-1.npy
6427.0,T-1,329.26910400390625,degC,PROP,1843,T-1.npy
6428.0,T-1,329.0913391113281,degC,PROP,1844,T-1.npy
6429.0,T-1,329.155517578125,degC,PROP,1845,T-1.npy
6430.0,T-1,329.2345886230469,degC,PROP,1846,T-1.npy
6431.0,T-1,329.3620910644531,degC,PROP,1847,T-1.npy
6432.0,T-1,328.88311767578125,degC,PROP,1848,T-1.npy
6433.0,T-1,328.6468505859375,degC,PROP,1849,T-1.npy
6434.0,T-1,328.28900146484375,degC,PROP,1850,T-1.npy
6435.0,T-1,328.34991455078125,degC,PROP,1851,T-1.npy
6436.0,T-1,328.1365661621094,degC,PROP,1852,T-1.npy
6437.0,T-1,328.0477294921875,degC,PROP,1853,T-1.npy
6438.0,T-1,327.75787353515625,degC,PROP,1854,T-1.npy
6439.0,T-1,327.70751953125,degC,PROP,1855,T-1.npy
6440.0,T-1,327.4483642578125,degC,PROP,1856,T-1.npy
6441.0,T-1,327.7460021972656,degC,PROP,1857,T-1.npy
6442.0,T-1,327.95343017578125,degC,PROP,1858,T-1.npy
6443.0,T-1,328.05865478515625,degC,PROP,1859,T-1.npy
6444.0,T-1,328.02880859375,degC,PROP,1860,T-1.npy
6445.0,T-1,327.4934997558594,degC,PROP,1861,T-1.npy
6446.0,T-1,327.4350280761719,degC,PROP,1862,T-1.npy
6447.0,T-1,327.2898254394531,degC,PROP,1863,T-1.npy
6448.0,T-1,327.4432678222656,degC,PROP,1864,T-1.npy
6449.0,T-1,327.7007751464844,degC,PROP,1865,T-1.npy
6450.0,T-1,327.86444091796875,degC,PROP,1866,T-1.npy
6451.0,T-1,328.2969665527344,degC,PROP,1867,T-1.npy
6452.0,T-1,328.1822814941406,degC,PROP,1868,T-1.npy
6453.0,T-1,328.0589294433594,degC,PROP,1869,T-1.npy
6454.0,T-1,328.419921875,degC,PROP,1870,T-1.npy
6455.0,T-1,328.51580810546875,degC,PROP,1871,T-1.npy
6456.0,T-1,328.48828125,degC,PROP,1872,T-1.npy
6457.0,T-1,329.07232666015625,degC,PROP,1873,T-1.npy
6458.0,T-1,329.2686767578125,degC,PROP,1874,T-1.npy
6459.0,T-1,329.23504638671875,degC,PROP,1875,T-1.npy
6460.0,T-1,329.0578918457031,degC,PROP,1876,T-1.npy
6461.0,T-1,329.4731140136719,degC,PROP,1877,T-1.npy
6462.0,T-1,329.54931640625,degC,PROP,1878,T-1.npy
6463.0,T-1,329.5699768066406,degC,PROP,1879,T-1.npy
6464.0,T-1,329.7801818847656,degC,PROP,1880,T-1.npy
6465.0,T-1,330.04351806640625,degC,PROP,1881,T-1.npy
6466.0,T-1,330.2026062011719,degC,PROP,1882,T-1.npy
6467.0,T-1,330.45440673828125,degC,PROP,1883,T-1.npy
6468.0,T-1,330.57244873046875,degC,PROP,1884,T-1.npy
6469.0,T-1,330.7171630859375,degC,PROP,1885,T-1.npy
6470.0,T-1,330.4822082519531,degC,PROP,1886,T-1.npy
6471.0,T-1,330.9958801269531,degC,PROP,1887,T-1.npy
6472.0,T-1,330.6061096191406,degC,PROP,1888,T-1.npy
6473.0,T-1,330.67816162109375,degC,PROP,1889,T-1.npy
6474.0,T-1,330.2678527832031,degC,PROP,1890,T-1.npy
6475.0,T-1,330.231201171875,degC,PROP,1891,T-1.npy
6476.0,T-1,330.0575866699219,degC,PROP,1892,T-1.npy
6477.0,T-1,330.095458984375,degC,PROP,1893,T-1.npy
6478.0,T-1,330.19232177734375,degC,PROP,1894,T-1.npy
6479.0,T-1,329.9075622558594,degC,PROP,1895,T-1.npy
6480.0,T-1,329.9017333984375,degC,PROP,1896,T-1.npy
6481.0,T-1,330.3112487792969,degC,PROP,1897,T-1.npy
6482.0,T-1,329.9190979003906,degC,PROP,1898,T-1.npy
6483.0,T-1,329.6723937988281,degC,PROP,1899,T-1.npy
6484.0,T-1,329.9333190917969,degC,PROP,1900,T-1.npy
6485.0,T-1,329.95794677734375,degC,PROP,1901,T-1.npy
6486.0,T-1,330.0032958984375,degC,PROP,1902,T-1.npy
6487.0,T-1,330.3014221191406,degC,PROP,1903,T-1.npy
6488.0,T-1,330.06072998046875,degC,PROP,1904,T-1.npy
6489.0,T-1,329.90740966796875,degC,PROP,1905,T-1.npy
6490.0,T-1,329.72271728515625,degC,PROP,1906,T-1.npy
6491.0,T-1,329.62945556640625,degC,PROP,1907,T-1.npy
6492.0,T-1,330.0313415527344,degC,PROP,1908,T-1.npy
6493.0,T-1,329.5341491699219,degC,PROP,1909,T-1.npy
6494.0,T-1,329.1997375488281,degC,PROP,1910,T-1.npy
6495.0,T-1,328.8253479003906,degC,PROP,1911,T-1.npy
6496.0,T-1,329.2695007324219,degC,PROP,1912,T-1.npy
6497.0,T-1,329.1121826171875,degC,PROP,1913,T-1.npy
6498.0,T-1,329.04351806640625,degC,PROP,1914,T-1.npy
6499.0,T-1,328.6011657714844,degC,PROP,1915,T-1.npy
6500.0,T-1,328.56658935546875,degC,PROP,1916,T-1.npy
6501.0,T-1,328.8623962402344,degC,PROP,1917,T-1.npy
6502.0,T-1,328.9703063964844,degC,PROP,1918,T-1.npy
6503.0,T-1,328.9697265625,degC,PROP,1919,T-1.npy
6504.0,T-1,328.54412841796875,degC,PROP,1920,T-1.npy
6505.0,T-1,328.49212646484375,degC,PROP,1921,T-1.npy
6506.0,T-1,328.5802307128906,degC,PROP,1922,T-1.npy
6507.0,T-1,328.3334655761719,degC,PROP,1923,T-1.npy
6508.0,T-1,328.57452392578125,degC,PROP,1924,T-1.npy
6509.0,T-1,328.87548828125,degC,PROP,1925,T-1.npy
6510.0,T-1,328.7550048828125,degC,PROP,1926,T-1.npy
6511.0,T-1,329.00408935546875,degC,PROP,1927,T-1.npy
6512.0,T-1,329.001953125,degC,PROP,1928,T-1.npy
6513.0,T-1,329.3665466308594,degC,PROP,1929,T-1.npy
6514.0,T-1,329.9789733886719,degC,PROP,1930,T-1.npy
6515.0,T-1,329.6605529785156,degC,PROP,1931,T-1.npy
6516.0,T-1,329.89520263671875,degC,PROP,1932,T-1.npy
6517.0,T-1,330.279052734375,degC,PROP,1933,T-1.npy
6518.0,T-1,329.98748779296875,degC,PROP,1934,T-1.npy
6519.0,T-1,329.8200988769531,degC,PROP,1935,T-1.npy
6520.0,T-1,329.6544189453125,degC,PROP,1936,T-1.npy
6521.0,T-1,329.6260681152344,degC,PROP,1937,T-1.npy
6522.0,T-1,329.5333251953125,degC,PROP,1938,T-1.npy
6523.0,T-1,329.4894714355469,degC,PROP,1939,T-1.npy
6524.0,T-1,329.7492370605469,degC,PROP,1940,T-1.npy
6525.0,T-1,329.2037048339844,degC,PROP,1941,T-1.npy
6526.0,T-1,328.9434814453125,degC,PROP,1942,T-1.npy
6527.0,T-1,329.1706237792969,degC,PROP,1943,T-1.npy
6528.0,T-1,329.3567810058594,degC,PROP,1944,T-1.npy
6529.0,T-1,329.0672607421875,degC,PROP,1945,T-1.npy
6530.0,T-1,329.2585144042969,degC,PROP,1946,T-1.npy
6531.0,T-1,329.6678466796875,degC,PROP,1947,T-1.npy
6532.0,T-1,329.66351318359375,degC,PROP,1948,T-1.npy
6533.0,T-1,329.3795471191406,degC,PROP,1949,T-1.npy
6534.0,T-1,329.6534118652344,degC,PROP,1950,T-1.npy
6535.0,T-1,330.1664733886719,degC,PROP,1951,T-1.npy
6536.0,T-1,329.9029541015625,degC,PROP,1952,T-1.npy
6537.0,T-1,329.9173278808594,degC,PROP,1953,T-1.npy
6538.0,T-1,330.2378234863281,degC,PROP,1954,T-1.npy
6539.0,T-1,330.26434326171875,degC,PROP,1955,T-1.npy
6540.0,T-1,329.7467041015625,degC,PROP,1956,T-1.npy
6541.0,T-1,329.8836364746094,degC,PROP,1957,T-1.npy
6542.0,T-1,329.6015930175781,degC,PROP,1958,T-1.npy
6543.0,T-1,329.2428283691406,degC,PROP,1959,T-1.npy
6544.0,T-1,328.76153564453125,degC,PROP,1960,T-1.npy
6545.0,T-1,329.1459655761719,degC,PROP,1961,T-1.npy
6546.0,T-1,328.9280700683594,degC,PROP,1962,T-1.npy
6547.0,T-1,329.0574645996094,degC,PROP,1963,T-1.npy
6548.0,T-1,329.254638671875,degC,PROP,1964,T-1.npy
6549.0,T-1,329.32421875,degC,PROP,1965,T-1.npy
6550.0,T-1,329.4309997558594,degC,PROP,1966,T-1.npy
6551.0,T-1,329.5592346191406,degC,PROP,1967,T-1.npy
6552.0,T-1,329.61273193359375,degC,PROP,1968,T-1.npy
6553.0,T-1,329.402587890625,degC,PROP,1969,T-1.npy
6554.0,T-1,329.1727600097656,degC,PROP,1970,T-1.npy
6555.0,T-1,329.16693115234375,degC,PROP,1971,T-1.npy
6556.0,T-1,329.1551208496094,degC,PROP,1972,T-1.npy
6557.0,T-1,329.30572509765625,degC,PROP,1973,T-1.npy
6558.0,T-1,329.6479187011719,degC,PROP,1974,T-1.npy
6559.0,T-1,329.7588195800781,degC,PROP,1975,T-1.npy
6560.0,T-1,329.52947998046875,degC,PROP,1976,T-1.npy
6561.0,T-1,328.9073181152344,degC,PROP,1977,T-1.npy
6562.0,T-1,328.71575927734375,degC,PROP,1978,T-1.npy
6563.0,T-1,328.3620910644531,degC,PROP,1979,T-1.npy
6564.0,T-1,328.1981506347656,degC,PROP,1980,T-1.npy
6565.0,T-1,328.3228759765625,degC,PROP,1981,T-1.npy
6566.0,T-1,328.3977966308594,degC,PROP,1982,T-1.npy
6567.0,T-1,328.9879455566406,degC,PROP,1983,T-1.npy
6568.0,T-1,329.15924072265625,degC,PROP,1984,T-1.npy
6569.0,T-1,329.7414245605469,degC,PROP,1985,T-1.npy
6570.0,T-1,329.9577941894531,degC,PROP,1986,T-1.npy
6571.0,T-1,330.2757873535156,degC,PROP,1987,T-1.npy
6572.0,T-1,330.1628112792969,degC,PROP,1988,T-1.npy
6573.0,T-1,329.844482421875,degC,PROP,1989,T-1.npy
6574.0,T-1,329.7181701660156,degC,PROP,1990,T-1.npy
6575.0,T-1,329.7231750488281,degC,PROP,1991,T-1.npy
6576.0,T-1,329.5482177734375,degC,PROP,1992,T-1.npy
6577.0,T-1,329.26971435546875,degC,PROP,1993,T-1.npy
6578.0,T-1,329.4132080078125,degC,PROP,1994,T-1.npy
6579.0,T-1,329.13751220703125,degC,PROP,1995,T-1.npy
6580.0,T-1,328.7160339355469,degC,PROP,1996,T-1.npy
6581.0,T-1,328.4272155761719,degC,PROP,1997,T-1.npy
6582.0,T-1,328.4060363769531,degC,PROP,1998,T-1.npy
6583.0,T-1,328.1647644042969,degC,PROP,1999,T-1.npy
6584.0,T-1,328.1532897949219,degC,PROP,2000,T-1.npy
6585.0,T-1,328.38385009765625,degC,PROP,2001,T-1.npy
6586.0,T-1,328.59991455078125,degC,PROP,2002,T-1.npy
6587.0,T-1,328.44915771484375,degC,PROP,2003,T-1.npy
6588.0,T-1,328.1152648925781,degC,PROP,2004,T-1.npy
6589.0,T-1,328.00390625,degC,PROP,2005,T-1.npy
6590.0,T-1,328.2550354003906,degC,PROP,2006,T-1.npy
6591.0,T-1,328.5668029785156,degC,PROP,2007,T-1.npy
6592.0,T-1,328.7127380371094,degC,PROP,2008,T-1.npy
6593.0,T-1,329.1018371582031,degC,PROP,2009,T-1.npy
6594.0,T-1,329.63323974609375,degC,PROP,2010,T-1.npy
6595.0,T-1,329.5032653808594,degC,PROP,2011,T-1.npy
6596.0,T-1,329.95184326171875,degC,PROP,2012,T-1.npy
6597.0,T-1,329.8772888183594,degC,PROP,2013,T-1.npy
6598.0,T-1,330.178466796875,degC,PROP,2014,T-1.npy
6599.0,T-1,330.37982177734375,degC,PROP,2015,T-1.npy
6600.0,T-1,329.79168701171875,degC,PROP,2016,T-1.npy
6601.0,T-1,329.51605224609375,degC,PROP,2017,T-1.npy
6602.0,T-1,329.1742858886719,degC,PROP,2018,T-1.npy
6603.0,T-1,328.67919921875,degC,PROP,2019,T-1.npy
6604.0,T-1,328.975341796875,degC,PROP,2020,T-1.npy
6605.0,T-1,329.6095886230469,degC,PROP,2021,T-1.npy
6606.0,T-1,329.546142578125,degC,PROP,2022,T-1.npy
6607.0,T-1,329.8089294433594,degC,PROP,2023,T-1.npy
6608.0,T-1,330.2477722167969,degC,PROP,2024,T-1.npy
6609.0,T-1,330.3011169433594,degC,PROP,2025,T-1.npy
6610.0,T-1,330.2846984863281,degC,PROP,2026,T-1.npy
6611.0,T-1,330.2044677734375,degC,PROP,2027,T-1.npy
6612.0,T-1,330.35516357421875,degC,PROP,2028,T-1.npy
6613.0,T-1,330.59967041015625,degC,PROP,2029,T-1.npy
6614.0,T-1,330.7164001464844,degC,PROP,2030,T-1.npy
6615.0,T-1,330.8196105957031,degC,PROP,2031,T-1.npy
6616.0,T-1,330.78009033203125,degC,PROP,2032,T-1.npy
6617.0,T-1,330.2919921875,degC,PROP,2033,T-1.npy
6618.0,T-1,330.54510498046875,degC,PROP,2034,T-1.npy
6619.0,T-1,330.15399169921875,degC,PROP,2035,T-1.npy
6620.0,T-1,330.330078125,degC,PROP,2036,T-1.npy
6621.0,T-1,330.5406494140625,degC,PROP,2037,T-1.npy
6622.0,T-1,330.19171142578125,degC,PROP,2038,T-1.npy
6623.0,T-1,330.0086669921875,degC,PROP,2039,T-1.npy
6624.0,T-1,330.6272888183594,degC,PROP,2040,T-1.npy
6625.0,T-1,330.5852966308594,degC,PROP,2041,T-1.npy
6626.0,T-1,330.2117614746094,degC,PROP,2042,T-1.npy
6627.0,T-1,330.4390563964844,degC,PROP,2043,T-1.npy
6628.0,T-1,330.2004699707031,degC,PROP,2044,T-1.npy
6629.0,T-1,329.6341857910156,degC,PROP,2045,T-1.npy
6630.0,T-1,329.7967834472656,degC,PROP,2046,T-1.npy
6631.0,T-1,329.5354919433594,degC,PROP,2047,T-1.npy
6632.0,T-1,329.64312744140625,degC,PROP,2048,T-1.npy
6633.0,T-1,329.416748046875,degC,PROP,2049,T-1.npy
6634.0,T-1,329.6405334472656,degC,PROP,2050,T-1.npy
6635.0,T-1,329.7048645019531,degC,PROP,2051,T-1.npy
6636.0,T-1,328.9583740234375,degC,PROP,2052,T-1.npy
6637.0,T-1,329.10107421875,degC,PROP,2053,T-1.npy
6638.0,T-1,329.04351806640625,degC,PROP,2054,T-1.npy
6639.0,T-1,329.4855041503906,degC,PROP,2055,T-1.npy
6640.0,T-1,329.6162414550781,degC,PROP,2056,T-1.npy
6641.0,T-1,329.84832763671875,degC,PROP,2057,T-1.npy
6642.0,T-1,329.6455993652344,degC,PROP,2058,T-1.npy
6643.0,T-1,329.4257507324219,degC,PROP,2059,T-1.npy
6644.0,T-1,329.43548583984375,degC,PROP,2060,T-1.npy
6645.0,T-1,329.34722900390625,degC,PROP,2061,T-1.npy
6646.0,T-1,329.75714111328125,degC,PROP,2062,T-1.npy
6647.0,T-1,329.7196960449219,degC,PROP,2063,T-1.npy
6648.0,T-1,329.37078857421875,degC,PROP,2064,T-1.npy
6649.0,T-1,329.14825439453125,degC,PROP,2065,T-1.npy
6650.0,T-1,329.455322265625,degC,PROP,2066,T-1.npy
6651.0,T-1,329.4228820800781,degC,PROP,2067,T-1.npy
6652.0,T-1,329.37579345703125,degC,PROP,2068,T-1.npy
6653.0,T-1,329.7038269042969,degC,PROP,2069,T-1.npy
6654.0,T-1,329.4458312988281,degC,PROP,2070,T-1.npy
6655.0,T-1,328.8103942871094,degC,PROP,2071,T-1.npy
6656.0,T-1,328.5972900390625,degC,PROP,2072,T-1.npy
